id,collectible,slug,classId,multiClassIds,spellSchoolId,cardTypeId,cardSetId,rarityId,artistName,manaCost,name,text,image,imageGold,flavorText,cropImage,childIds,keywordIds,isZilliaxFunctionalModule,isZilliaxCosmeticModule,copyOfCardId,health,attack,minionTypeId,multiTypeIds,runeCost,armor,parentId,bannedFromSideboard,touristClassId,factionId,deckSizeMod,bundledCardIds,maxSideboardCards,className
101480,1,101480-blast-charge,10.0,[],,5,1892,3,Mooncolony,2,Blast Charge,Destroy a damaged enemy minion. <b>Excavate</b> a treasure.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7920655712b5172b55279c053b0a144872c49d31f8aaa7398785da0364e0fa06.png,,Your Blast spells have +1 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1007312b1aacc08f39b0b3ba04da120cb12c31276b7b287375905d53ad6caaa2.png,"[102039, 98738, 98739, 98859, 98741, 98740, 104576, 98748, 98742, 98744, 98747, 98749, 104578, 98857, 98755, 98760, 98759, 98761, 104579]",[298],False,False,,,,,,,,,,,,,,,warrior
100537,1,100537-blast-tortoise,10.0,[],,4,1892,3,Max Grecke,6,Blast Tortoise,<b>Taunt</b> <b>Battlecry:</b> Deal damage to all enemy minions equal to this minion's Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4498f660bf2d370cdd118172d42f034ac0a6e3d9c8fec1f5382745a550835722.png,,"Who's that minion? ... Iiiiit's Blast Tortoise! ""Blast tortoise.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee61176de4ca4ece4bb0b6c6bad4ed1245333f7d4c24c4bc6a616f358339848.png,,"[1, 8]",False,False,,7.0,2.0,20.0,,,,,,,,,,,warrior
50086,1,50086-blast-wave,4.0,[],2.0,5,1129,4,J. Axer,5,Blast Wave,Deal 2 damage to all minions. <b>Overkill</b>: Add a random Mage spell to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2726017711419ec1c7fa998d8a562d362bedc94b66f28c5c04859b1d101876aa.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84f36d0a8603633e5418bc56a4f91bdc0a14d2ad2940f371d08857a7bdab441b.png,"If you’re burning and you know it, wave your hands!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9521f26b99189080bf92bb3f9d3b8458f5810d84012e01941b2ba1058f03dbba.png,,[61],False,False,,,,,,,,,,,,,,,mage
102659,1,102659-blast-from-the-past,10.0,[],,5,1898,1,Matt Dixon,4,Blast from the Past,Get 2 <b>Spare Parts</b>. Summon two 1/1 Boom Bots. Shuffle a Bomb into your opponent's deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2031f703bb62cb7aba75ec6fb8aae0763f97a49d4bb1874600b063eef78e7e3.png,,Talk about a nostalgia bomb.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1784c7d11461a0b298ca6c2af67d17c8ee483b2accb1402c076420d010b9333.png,"[2150, 2151, 2156, 2153, 2155, 2154, 2152, 2235, 48752]",[19],False,False,,,,,,,,,,,,,,,warrior
40957,1,40957-blastcrystal-potion,9.0,[],6.0,5,25,1,Zoltan Boros,4,Blastcrystal Potion,Destroy a minion and one of your Mana Crystals.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66893acd84a983b87d079a2201eddb98b3dfff7036dbf0dc1e4024cc4b79c052.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c7eb62903ed1973feb2e9d6665ed5500a81967c2c5eb4886985f77f7b6c76d7.png,"There's a fine line between ""potion"" and ""grenade"". Wait. Actually, there's not.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/502525ac6378656dddf7837a635fc4167423d1202f6213aaca37f92fb9c79ade.png,,,False,False,[75950],,,,,,,,,,,,,,warlock
111899,1,111899-blasteroid,4.0,[],,4,1935,1,Daniil Kudriavtsev,3,Blasteroid,<b>Battlecry:</b> Shuffle 5 random Fire spells into your deck. They cost (2) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4ce5c5d77c9fb6379bb540a6cf561cd8b54bde552f3e358d029c8ff8ef59471.png,,To infinity and... even further!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/466c482cf3e221e5c88dad3447b1b1bd92a4b0b86eae2f9dc07e50d98ed72cd6.png,,[8],False,False,,4.0,3.0,18.0,,,,,,,,,,,mage
101875,1,101875-blastmage-miner,4.0,[],,4,1892,3,Luca Zontini,6,Blastmage Miner,"<b>Battlecry: Excavate</b> a treasure. For each card in your hand, deal 1 damage to a random enemy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d97e5d9f9727330682de7a518adf197d1b47950bdc1c05690075778e787e6ff.png,,"""So anyways, I started blastminin'!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34422617c456c7ad6f118abf62836ade442666402b53d61180df9b721c8b0c60.png,"[102027, 98738, 98739, 98859, 98741, 98740, 104576, 98748, 98742, 98744, 98747, 98749, 104578, 98857, 98755, 98760, 98759, 98761, 104579]","[8, 298]",False,False,,4.0,4.0,,,,,,,,,,,,mage
51739,1,51739-blastmaster-boom,10.0,[],,4,1130,5,Matt Dixon,7,Blastmaster Boom,<b>Battlecry:</b> Summon two 1/1 Boom Bots for each Bomb in your opponent's deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dcb1c183555184502541591dae24547db29f443e12ef28e59a50f48a68c294c9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c4e28b9659e33c8a7d982b46d16b91c7aa0baa6382cf61743ffe21ff844f0fc.png,He's gonna fly through the air with the greatest of grease.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff0c2ea7f5a4bcc98a424802d09e6eaf70111ede19aaccd21e07a1035b2962c1.png,"[2235, 48752]",[8],False,False,,7.0,7.0,,,,,,,,,,,,warrior
54296,1,54296-blatant-decoy,12.0,[],,4,1158,4,Ludo Lullabi,6,Blatant Decoy,<b>Deathrattle:</b> Each player summons the lowest Cost minion from their hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8b1b24a3a9bee4916ff68fe15c485909d38d281fd170d1ec8237614cb2e650e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e73c1e5dbbb3e0f9493a514c980b958849d1e8557d2870420f68382c1089d25e.png,"""Hah! You is being tricked by ME! Togwaggle!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e4c317f9fdc5c5fbe74770c54a4902b7f6b90a094206d8274200b6a5564d5e7.png,,[12],False,False,,5.0,5.0,,,,,,,,,,,,neutral
41928,1,41928-blazecaller,12.0,[],,4,27,4,Dave Allsop,6,Blazecaller,"<b>Battlecry:</b> If you played an Elemental last turn, deal 5 damage.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89fea816c027f41e0d8be25de80274456966098eb5e8a71f04396651ecd12607.png,,For when a flamecaller just won't do.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1574ddd18edb010d1aba77d51dbfb7087c41b143791147b65ac72e578034ccaf.png,,[8],False,False,,6.0,6.0,18.0,,,,,,,,,,,neutral
111897,1,111897-blazing-accretion,4.0,[],,4,1935,3,Patrik Bjorkstrom,3,Blazing Accretion,<b>Battlecry:</b> Destroy the top 3 cards of your deck. Any Fire spells or Elementals are drawn instead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/987ded9bffd9a29535da706377c548e101b51abeae86511ca1695320c55fb89b.png,,"Much like the Draenei, this Elemental just wants a place to call home. Unlike the Draenei, it incinerates everything it touches.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c44ece45030b11bf369582d1efb4d4b356f8240a53faacaa40b328254474f87.png,,[8],False,False,,1.0,3.0,18.0,,,,,,,,,,,mage
55161,1,55161-blazing-battlemage,12.0,[],,4,1347,1,Samwise,1,Blazing Battlemage,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/448b479759c81c347904b7a1d007215d5c727deee40804b51ad142d821bee999.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f9e484311bb62198b969078a7751c040ef04a2616e39d9263ee7ca80aa51830.png,Weaponized an ancient technique once used to slice cold butter.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18e3f08127f9934b06d0cabf6a0d6c9811285442ec440a4cc9385e7ac644337b.png,,,False,False,,2.0,2.0,,,,,,,,,,,,neutral
48393,1,48393-blazing-invocation,8.0,[],2.0,5,1125,3,Dan Scott,1,Blazing Invocation,<b>Discover</b> a <b>Battlecry</b> minion. It costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b96c5b501c73427c259cba947cbe015ca5abb3e1710160cddb1d73c6733736f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fd76a3313c3630614f5de97c745522794b3b0ee167e45a0388a59cbe392355f.png,A lot of shaman have started vaping their invocations.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1924f0abb1cdc1bbc58d1be549146369c77870ec81419467f8cc745976b4872.png,,"[8, 21]",False,False,[120572],,,,,,,,,,,,,,shaman
120572,1,120572-blazing-invocation,8.0,[],2.0,5,1637,3,Dan Scott,1,Blazing Invocation,<b>Discover</b> a <b>Battlecry</b> minion. It costs (1) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71b08c5a6aacf73ea0c8832400da8e68e7a483426d01462ed60affdc2d43e03e.png,,A lot of shaman have started vaping their invocations.,,,"[8, 21]",False,False,[48393],,,,,,,,,,,,,,shaman
84296,1,84296-blazing-power,10.0,[],2.0,5,1776,1,Luca Zontini,2,Blazing Power,Give a minion +1/+1. Repeat for each damaged friendly character.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06d0d613516219cf2cfca535b00df10e75585600110acaa7504418b3d9afd5f8.png,,Apply heat directly to the damaged area.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bebbe932536979fc410d0880b9e85a83fc2132ed8e306ab5c1356e561a733be8.png,,,False,False,,,,,,,,,,,,,,,warrior
86504,1,86504-blazing-transmutation,8.0,[],2.0,5,1776,1,Anton Zemskov,1,Blazing Transmutation,Choose a minion. <b>Discover</b> one that costs (1) more to transform it into.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/840e8d724b3d60b032323aca0093017def34cf2e62e539375bc4bdeb08cfd1aa.png,,Congratulations! Your minion evolved into a Fire type!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/123c5174fb7b3d87627810e934c7db7a1df893e8f064132833bde9b0a9e0dfe3.png,,[21],False,False,,,,,,,,,,,,,,,shaman
70025,1,70025-bless,6.0,[],5.0,5,1626,3,BOSi Studio,2,Bless,"Give a minion +2 Health, then set its Attack to be equal to its Health.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e8035ee8a49a59dae25100ea1bc4ea5b3a3866ffebb8873ef6162eb5b72d1578.png,,Bless is bmore.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b84e6e371aabc0f2a2040d07763014326a27da0de78ef0b81c9fa6baca465fd3.png,,,False,False,,,,,,,,,,,,,,,priest
1522,1,1522-blessed-champion,5.0,[],5.0,5,3,3,Tyler Walpole,5,Blessed Champion,Double a minion's Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/467d34fc793af4e370c880c9dcea99717f6dc35eaee7adef1fc01a2295e9a1a8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b71a8be8bbf95cfcd28c6974f1f308eebf0227aef9aa41f656e6cebd1f7410a.png,This card causes double the trouble AND double the fun.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4414b5c913b0bce6063f115ff7d423f520259df2df350bc187672b944800c34e.png,,,False,False,[69935],,,,,,,,,,,,,,paladin
64661,1,64661-blessed-goods,5.0,[],5.0,5,1578,1,Akkapoj T.,1,Blessed Goods,"<b>Discover</b> a <b>Secret</b>, weapon, or <b>Divine Shield</b> minion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42fd720da3b56849c65416efa9e39bef8910f951768a573c491232f1ca88a682.png,,"Guaranteed to contain no haunted dolls, cursed rings, or corrupted runeblades, or your money back.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d204a899e605a48daaac0e43c315086edbf14bc02614fcface86deb6e684f1a3.png,,"[3, 5, 21]",False,False,,,,,,,,,,,,,,,paladin
59583,1,59583-blessing-of-authority,5.0,[],5.0,5,1443,3,Jim Nelson,5,Blessing of Authority,Give a minion +8/+8. It can't attack heroes this turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0df8fc520b3d62a2feb1666105e14b0e97ca912c8a4e0bf9f980e18ba67aa8f1.png,,A paladin fights with honor! We don't go face... until next turn!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e0ba67baf5dbce332da125270ccdc5245adeb4da2bf312285d2723f4e35d798.png,,,False,False,,,,,,,,,,,,,,,paladin
943,1,943-blessing-of-kings,5.0,[],5.0,5,1635,2,Lucas Graciano,4,Blessing of Kings,Give a minion +4/+4. <i>(+4 Attack/+4 Health)</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/862742532085206e9a88375af5fb80cb2adfbe01a5def7b3fd53db3e0168b99e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/254531b9418549fd8f75a6fba093ae60a0e169306d456031b4c7b8de49e233ec.png,"Given the number of kings who have been assassinated, are you sure you want their blessing?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36cdf029af4e60d3192b214d667e5b33d2e894cb28f99bd17771b093d793614d.png,,,False,False,"[68364, 69530]",,,,,,,,,,,,,,paladin
70,1,70-blessing-of-might,5.0,[],5.0,5,1635,2,Zoltan Boros,1,Blessing of Might,Give a minion +3 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44e5175bb62f39728736c8d6e0397dbb7e8bea63bd57b5ec6c1c7e08ca1fb68f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4be1a428f0327f0d8844ce2ec0ad2c494c395cdb53039ee6b5c9a0832cca414d.png,"""As in, you MIGHT want to get out of my way."" - Toad Mackle, recently buffed.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab7f8f15ba25651ee4ecc26305f3e292b77c71815ff6d82727a19d50ad90ede6.png,,,False,False,[68359],,,,,,,,,,,,,,paladin
1373,1,1373-blessing-of-wisdom,5.0,[],5.0,5,3,1,Chippy,1,Blessing of Wisdom,"Choose a minion. Whenever it attacks, draw a card.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e8a60021b74d5984286894133e1dd07e2618524d514a08c89a3067cab919a28.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82af2b83ef81941c330ff7d0c43507805c60d0b66afee533c5df3d274c0b0132.png,Apparently with wisdom comes the knowledge that you should probably be attacking every turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c996fe205e8e80b6285b6d1076120505ee3a2fe3004a3aaf914d1ec328cd87d9.png,,,False,False,[69937],,,,,,,,,,,,,,paladin
51779,1,51779-blessing-of-the-ancients,2.0,[],4.0,5,1130,1,Steven Prescott,3,Blessing of the Ancients,<b>Twinspell</b> Give your minions +1/+1.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf151a0ece24f56ed17604502838b8e3350bc0594c8d0719d57ccb882530f869.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf911c227d25530aa284e3cb3e5dbeb5d123487aecd5dd2270a429e49750d9a4.png,Arguably the cutest blessing.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/943a4bfef872d385c5d47daa5d3c9ca0f271233ad71e9d319133003e3e6730ea.png,[54128],[76],False,False,,,,,,,,,,,,,,,druid
86136,1,86136-blightblood-berserker,8.0,[],,4,1776,4,Juan Calle,7,Blightblood Berserker,"<b>Taunt</b>, <b>Lifesteal</b>, <b>Reborn</b> <b>Deathrattle:</b> Deal 3 damage to a random enemy.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03a23a7c78a37f7a8f8fe2df1ec3689ebe972a75956f0aa0e21d3652823ac44e.png,,He should really go see a dentist about that tusk. And a dermatologist. And a therapist.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c59163a5c3829824ada100623e407166d5ab76b17a732c00541ef625282c3ab2.png,,"[1, 12, 38, 78]",False,False,,8.0,3.0,11.0,,,,,,,,,,,shaman
86733,1,86733-blightfang,1.0,[],,4,1776,5,Brian Despain,3,Blightfang,"<b>Battlecry:</b> Infect all enemy minions. When they die, you summon a 2/2 Zombie with <b>Taunt</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d35a7ec85acbeac5c975ac6c6ad7a04df1938eb6c30abbf1a7b6ec077c62272.png,,THE GIANT ENEMY SPIDER!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48c18f711a162deec51e55d8352d0ec12b3f64203e761e618b749b5e65d7fe1c.png,,"[1, 8]",False,False,,3.0,3.0,20.0,,"{'blood': 0, 'frost': 0, 'unholy': 1}",,,,,,,,,deathknight
49361,1,49361-blightnozzle-crawler,7.0,[],,4,1127,3,Anton Kagounkin,4,Blightnozzle Crawler,<b>Deathrattle:</b> Summon a 1/1 Ooze with <b>Poisonous</b> and <b>Rush</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b3568797a437b8f56ef9af224580126a8964eb04c8201cc6e1edb921c00cb97.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e1ea280263976134d46c56377534d195a429f9ff7b2cc51883b2aaa95537fd5.png,"""Well we HAD it contained. Then you went and gave it legs!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75772c9a9dc35f2f98994709d1f6c086effbd9227079c1e09d7fe2872dfad8c0.png,[49360],"[12, 32, 53]",False,False,,4.0,2.0,17.0,,,,,,,,,,,rogue
104514,1,104514-blind-box,14.0,[],,5,1897,1,Kevin Sidharta,2,Blind Box,Get 2 random Demons. <b>Outcast:</b> <b>Discover</b> them instead.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e15368d2e32901efca91f6ff3b26a77a6e738e5e6166bbb0eb57eb6407d7594d.png,,"THREE Flame Imps?? C'mon, where's my pity timer?!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48658bb2972d847a3c9198f77d587b7b457c81d915407b5cd1f3421c3823b29a.png,,"[21, 86]",False,False,,,,,,,,,,,,,,,demonhunter
100358,1,100358-blindeye-sharpshooter,14.0,[],,4,1892,4,Zoltan Boros,3,Blindeye Sharpshooter,"After you play a Naga, deal 2 damage to a random enemy and draw a spell. <i>(Then switch!)</i> After you cast a spell, deal 2 damage to a random enemy and draw a Naga. <i>(Then switch!)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09d95b47a9c2b50df54fa135c3430049faa91d3b3c257cad8d1395ed2974c572.png,,"""Bullseye… I think.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85e17f584816c5d770b71d7f2ce17c1876f6f73262d1b3fc6b747208c8751a38.png,,,False,False,,3.0,1.0,92.0,,,,,,,,,,,demonhunter
2087,1,2087-blingtron-000,12.0,[],,4,13,5,Jomaro Kindred,5,Blingtron 3000,<b>Battlecry:</b> Equip a random weapon for each player.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e106467a0fbac6360fac1ca50824160ad920f113a83750c99c96c1bf3a87a59.png,,PREPARE PARTY SERVOS FOR IMMEDIATE DEPLOYMENT.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0900910436314257f4b396e36f448be0c4ca2b5be15fb3bb5ef53cd116cc0270.jpg,,[8],False,False,,4.0,3.0,17.0,,,,,,,,,,,neutral
113192,1,113192-blink,7.0,[],,5,1935,1,Ramzy Kamen,2,Blink,Draw a Protoss minion. <b>Combo:</b> It costs (2) less.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25dd68372c9d875dd5f766a32c6aec6c9ebb24574831c3dc731351b385d1bb86.png,,Highly mobile. Solid range. Awful at staring contests.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f97d1968c20d1af5a80de9d81fc51d363f92b2e18c607d76e30b8efa4bbc5759.png,,[13],False,False,,,,,,,,,,,[3469],,,,rogue
48199,1,48199-blink-fox,7.0,[],,4,1125,1,Eva Widermann,3,Blink Fox,<b>Battlecry:</b> Add a random card to your hand <i>(from your opponent's class).</i>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6373595932cfef3614fbe3f20c830615dd82ef4249a0e7489555baeb2cb026f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12c6b3701bd709cb3650e3573bf96e57aff40f89afff4d6637bc84b498e6c0d5.png,"It's like, SUPER bad at staring contests.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28b4b0405fa91329c04011c177f6ee258b88182d2015627a6ddeb4fd6b147fd9.png,,[8],False,False,,3.0,3.0,20.0,,,,,,,,,,,rogue
57181,1,57181-blistering-rot,12.0,[],,4,1414,3,Jakub Kasper,3,Blistering Rot,"At the end of your turn, summon a Rot with stats equal to this minion's.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a59bbd3cc3504890501465133c798a2ba75788fa926af9b8e233d9a29edc676.png,,"Known as 'Fel Gel' to the Illidari, it's excellent protection against harsh Draenic sunshine.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/160f910cfffa205f6c2731c58929141c921ed8583555d8e77cf544c25c1455ae.png,[59650],,False,False,,2.0,1.0,,,,,,,,,,,,neutral
457,1,457-blizzard,4.0,[],3.0,5,3,3,Chris Seaman,6,Blizzard,Deal 2 damage to all enemy minions and <b>Freeze</b> them.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cc920a19df972b3f4752fbfbda7be09fd2953010b9f6628e94f87a0395642421.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/731a5fc14d3a4c745f90003721717d664175df69da43a413c1db30fce09a9e67.png,This spell can be very Entertaining.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20df2e4eb8198e73da36b3e8d5e693055dda65a6c9900c7f7b105b2e557facb4.png,,[10],False,False,"[76273, 69747]",,,,,,,,,,,,,,mage
76273,1,76273-blizzard,4.0,[],3.0,5,1637,3,Chris Seaman,6,Blizzard,Deal 2 damage to all enemy minions and <b>Freeze</b> them.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b73c7e2e63d09b57bacac9be233c495b968166cd67e454e14cbe91d01000872b.png,,This spell can be very Entertaining.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f75759db2424039acca6b90ba5821eb63d7126488a85c47a13321002f7501a6.png,,[10],False,False,"[457, 69747]",,,,,,,,,,,,,,mage
59188,1,59188-bloated-python,3.0,[],,4,1443,3,Arthur Bozonnet,3,Bloated Python,<b>Deathrattle:</b> Summon a 4/4 Hapless Handler.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/546aed40141159a29ed90d94a548a7340fdccab9574e01fb53c0d326374b06ad.png,,This is why Scholomance engineering students prefer C++.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a320fe93d378eb154b6ef3155be40e35380627266d4e74e594b3698c8aadfbb.png,[61173],[12],False,False,,2.0,1.0,20.0,,,,,,,,,,,hunter
118279,1,118279-blob-of-tar,12.0,[],,4,1952,1,Dmitry Bolotov,5,Blob of Tar,"<b>Poisonous</b>, <b>Taunt</b> <b>Deathrattle:</b> Summon a 2/2 Blob with <b>Poisonous</b> and a 2/2 Blob with <b>Taunt</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddf3318799959df0e15da45fbe422528f5575c05b664f2b0f4c913f90f63e6dd.png,,A tar is born.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf4d5a5cf70247198294f0a9cb1dce239c9ef33b316d2f1f6b387a5d17670798.png,"[118280, 118281]","[1, 12, 32]",False,False,,4.0,4.0,18.0,,,,,,,,,,,neutral
81206,1,81206-blood-boil,1.0,[],6.0,5,1869,4,Mauricio Herrera,5,Blood Boil,"<b>Lifesteal</b> Infect all enemy minions. At the end of your turns, they take 2 damage.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39666b1ca1261808a0b6c20eed6eb7b6dc4c42eaed0eb7bc48e414364ab4d239.png,,"And once your blood is at a boil, throw in the plaguetti.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15955f27128eafde26c7dc3616fed2fc8538e21f734c8d77c46a3699ef682021.png,,[38],False,False,,,,,,"{'blood': 2, 'frost': 0, 'unholy': 0}",,,,,,,,,deathknight
126503,1,126503-blood-clone,1.0,[],6.0,5,1988,3,James Ryman,3,Blood Clone,<b>Discover</b> a 5-Cost minion. Spend 5 <b>Corpses</b> to summon a copy of it.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afaec16d909c0cc8f7e3e06ef037f4fd77129e0d34b7a2b22e0dd7fca2d247c9.png,,I'm starting with the clone in the mirror.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d61555fa6d80b3db9080d6a777edb5c15f458525ba0d609179eeb92c356ce07f.png,,"[21, 247]",False,False,,,,,,"{'blood': 2, 'frost': 0, 'unholy': 0}",,,,,,,,,deathknight
84923,1,84923-blood-crusader,5.0,[],,4,1776,4,Mauricio Herrera,6,Blood Crusader,<b>Battlecry:</b> Your next Paladin minion this turn costs Health instead of Mana.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d326f94308844c7c9fdcf7beea8fd91c0f61dd660e2c2563e5e1f6bd79e04be5.png,,"Defending Silvermoon takes a lot of blood, sweat, tears, and blood.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/012269e9921fe3a663c1059b8a4932b19c0c116b7c9ea2a340a150f327f7c040.png,,[8],False,False,,5.0,5.0,,,,,,,,,,,,paladin
