id,name,collectible,classId,className,multiClassIds,multiClassNames,cardTypeId,cardTypeName,cardSetId,setName,rarityId,rarityName,manaCost,attack,health,armor,minionTypeId,minionTypeName,keywordIds,keywordNames,spellSchoolId,spellSchoolName,text
38340,Forbidden Ancient,1,2.0,druid,[],[],4,minion,21,whispers-of-the-old-gods,4,epic,1,1,1,0,,none,[8],['Battlecry'],,none,Battlecry: Spend all your Mana. Gain +1/+1 for each Mana spent.
38413,Forbidden Flame,1,4.0,mage,[],[],5,spell,21,whispers-of-the-old-gods,4,epic,0,0,0,0,,none,,[],2.0,fire,Spend all your Mana. Deal that much damage to a minion.
101566,Forbidden Fruit,1,2.0,druid,[],[],5,spell,1858,titans,3,rare,0,0,0,0,,none,,[],,none,Spend all your Mana. Choose One - Gain that much Attack this turn; or twice as much Armor.
38666,Forbidden Healing,1,5.0,paladin,[],[],5,spell,21,whispers-of-the-old-gods,4,epic,0,0,0,0,,none,,[],5.0,holy,Spend all your Mana. Restore twice that much Health.
38454,Forbidden Ritual,1,9.0,warlock,[],[],5,spell,21,whispers-of-the-old-gods,3,rare,0,0,0,0,,none,,[],6.0,shadow,Spend all your Mana. Summon that many 1/1 Tentacles.
38434,Forbidden Shaping,1,6.0,priest,[],[],5,spell,21,whispers-of-the-old-gods,4,epic,0,0,0,0,,none,,[],6.0,shadow,Spend all your Mana. Summon a random minion that costs that much.
114293,Forbidden Shrine,1,4.0,mage,[],[],39,location,1946,into-the-emerald-dream,1,common,1,0,3,0,,none,,[],,none,Spend all your Mana. Cast a random spell that costs that much.
52632,Forbidden Words,1,6.0,priest,[],[],5,spell,1130,rise-of-shadows,3,rare,0,0,0,0,,none,,[],6.0,shadow,Spend all your Mana. Destroy a minion with that much Attack or less.
493,Force of Nature,1,2.0,druid,[],[],5,spell,3,classic,4,epic,5,0,0,0,,none,,[],4.0,nature,Summon three 2/2 Treants.
2047,Force-Tank MAX,1,12.0,neutral,[],[],4,minion,13,goblins-vs-gnomes,1,common,8,7,7,0,17.0,mech,[3],['Divine Shield'],,none,Divine Shield
111133,Foreboding Flame,1,9.0,warlock,[],[],4,minion,1935,the-great-dark-beyond,1,common,2,2,3,0,18.0,elemental,[8],['Battlecry'],,none,Battlecry: Demons that didn't start in your deck cost (1) less this game.
79784,Forensic Duster,1,12.0,neutral,[],[],4,minion,1691,murder-at-castle-nathria,1,common,3,3,4,0,,none,[8],['Battlecry'],,none,Battlecry: Your opponent's minions cost (1) more next turn.
48286,Forest Guide,1,2.0,druid,[],[],4,minion,1125,the-witchwood,3,rare,4,1,6,0,,none,,[],,none,"At the end of your turn, both players draw a card."
113588,Forest Lord Cenarius,1,2.0,druid,[],[],4,minion,1946,into-the-emerald-dream,5,legendary,10,5,8,0,,none,[1],['Taunt'],,none,Choose Thrice - Give your other minions +1/+3; or Summon a 5/5 Ancient with Taunt.
97584,Forest Seedlings,1,2.0,druid,[],[],5,spell,1858,titans,1,common,1,0,0,0,,none,,[],,none,"Summon two 1/1 Saplings. (Blossoms in (turn, turns).)"
59555,Forest Warden Omu,1,2.0,druid,[],[],4,minion,1443,scholomance-academy,5,legendary,6,5,4,0,,none,[88],['Spellburst'],,none,Spellburst: Refresh your Mana Crystals.
122988,Forest's Gift,1,2.0,druid,[],[],5,spell,1980,cataclysm,1,common,3,0,0,0,,none,,[],4.0,nature,Give a friendly minion +1/+1 for each minion you control.
42998,Forge of Souls,1,10.0,warrior,[],[],5,spell,1001,knights-of-the-frozen-throne,1,common,2,0,0,0,,none,,[],,none,Draw 2 weapons from your deck.
97623,Forge of Wills,1,9.0,warlock,[],[],39,location,1858,titans,3,rare,3,0,2,0,,none,[53],['Rush'],,none,Choose a friendly minion. Summon a Giant with its stats and Rush.
72587,Forged in Flame,1,10.0,warrior,[],[],5,spell,1658,voyage-to-the-sunken-city,1,common,2,0,0,0,,none,,[],2.0,fire,"Destroy your weapon, then draw cards equal to its Attack."
103628,Forgotten Animatronic,1,12.0,neutral,[],[],4,minion,1897,whizbangs-workshop,1,common,5,4,6,0,17.0,mech,,[],,none,"At the end of your turn, destroy a minion with less Attack than this."
121014,Forgotten Millennium,1,1.0,deathknight,[],[],5,spell,1957,across-the-timeways,4,epic,8,0,0,0,,none,,[],,none,Fill your hand with random Undead. They cost Health instead of Mana this turn.
2874,Forgotten Torch,1,4.0,mage,[],[],5,spell,20,league-of-explorers,1,common,3,0,0,0,,none,,[],2.0,fire,Deal 3 damage. Shuffle a 'Roaring Torch' into your deck that deals 6 damage.
299,Forked Lightning,1,8.0,shaman,[],[],5,spell,3,classic,1,common,1,0,0,0,,none,[14],['Overload: X'],4.0,nature,Deal 2 damage to 2 random enemy minions. Overload: (2)
38875,Forlorn Stalker,1,3.0,hunter,[],[],4,minion,21,whispers-of-the-old-gods,3,rare,3,4,2,0,,none,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Give all Deathrattle minions in your hand +1/+1.
50731,Former Champ,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,1,common,5,1,1,0,,none,[8],['Battlecry'],,none,Battlecry: Summon a 5/5 Hotshot.
76041,Forsaken Lieutenant,1,7.0,rogue,[],[],4,minion,1626,fractured-in-alterac-valley,4,epic,2,2,2,0,11.0,undead,"[6, 12, 53]","['Stealth', 'Deathrattle', 'Rush']",,none,"Stealth. After you play a Deathrattle minion, become a 2/2 copy of it with Rush."
117835,Fortify,1,10.0,warrior,[],[],5,spell,1952,the-lost-city-of-ungoro,1,common,3,0,0,0,,none,,[],,none,Gain 3 Armor. Deal damage equal to your Armor to an enemy minion.
61643,Fortune Teller,1,6.0,priest,[],[],4,minion,1466,madness-at-the-darkmoon-faire,1,common,5,3,3,0,17.0,mech,"[1, 8]","['Taunt', 'Battlecry']",,none,Taunt Battlecry: Gain +1/+1 for each spell in your hand.
75072,Fossil Fanatic,1,14.0,demonhunter,[],[],4,minion,1658,voyage-to-the-sunken-city,1,common,2,2,2,0,,none,,[],,none,"After your hero attacks, draw a Fel spell."
2945,Fossilized Devilsaur,1,12.0,neutral,[],[],4,minion,20,league-of-explorers,1,common,8,8,8,0,11.0,undead,"[1, 8]","['Taunt', 'Battlecry']",,none,"Battlecry: If you control another Beast, gain Taunt."
102728,Fossilized Kaleidosaur,1,5.0,paladin,[],[],4,minion,1892,showdown-in-the-badlands,3,rare,4,3,4,0,20.0,beast,"[8, 298]","['Battlecry', 'Excavate']",,none,Battlecry: Gain two random Bonus Effects. Excavate a treasure.
85152,Foul Egg,1,12.0,neutral,[],[],4,minion,1776,march-of-the-lich-king,1,common,1,0,2,0,11.0,undead,[12],['Deathrattle'],,none,Deathrattle: Summon a 3/3 Undead Chicken.
61151,Foxy Fraud,1,7.0,rogue,[],[],4,minion,1466,madness-at-the-darkmoon-faire,1,common,2,3,2,0,,none,"[8, 13]","['Battlecry', 'Combo']",,none,Battlecry: Your next Combo card this turn costs (2) less.
120460,Foxy Fraud,1,7.0,rogue,[],[],4,minion,1637,core,1,common,2,3,2,0,,none,"[8, 13]","['Battlecry', 'Combo']",,none,Battlecry: Your next Combo card this turn costs (2) less.
102148,Fracking,1,9.0,warlock,[],[],5,spell,1892,showdown-in-the-badlands,3,rare,1,0,0,0,,none,,[],,none,Look at the bottom 3 cards of your deck. Draw one and destroy the others.
115033,Fractured Power,1,9.0,warlock,[],[],5,spell,1946,into-the-emerald-dream,4,epic,2,0,0,0,,none,,[],,none,"Destroy one of your Mana Crystals. In 2 turns, gain two."
121189,Fragment of Nothing,1,,,"[4, 6]",[],4,minion,1957,across-the-timeways,3,rare,4,3,6,0,18.0,elemental,,[],,none,"After you cast a spell on a minion, draw a card."
77033,Framester,1,8.0,shaman,[],[],4,minion,1691,murder-at-castle-nathria,3,rare,3,3,3,0,,none,"[8, 14]","['Battlecry', 'Overload: X']",,none,"Battlecry: Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they Overload for (2)."
126937,Frantic Forger,1,12.0,neutral,[],[],4,minion,1988,escape-from-violet-hold,3,rare,2,2,2,0,,none,"[8, 320]","['Battlecry', 'Temporary']",,none,Battlecry: Get a random playable spell. It is Temporary.
67217,Frantic Hippogryph,1,12.0,neutral,[],[],4,minion,1626,fractured-in-alterac-valley,1,common,5,3,7,0,20.0,beast,"[11, 53, 100]","['Windfury', 'Rush', 'Honorable Kill']",,none,Rush. Honorable Kill: Gain Windfury.
59579,Frazzled Freshman,1,6.0,priest,[],[],4,minion,1443,scholomance-academy,1,common,1,1,4,0,,none,,[],,none,
61205,Free Admission,1,9.0,warlock,[],[],5,spell,1466,madness-at-the-darkmoon-faire,3,rare,3,0,0,0,,none,,[],,none,"Draw 2 minions. If they're both Demons, reduce their Costs by (2)."
42009,Free From Amber,1,6.0,priest,[],[],5,spell,27,journey-to-ungoro,3,rare,7,0,0,0,,none,[21],['Discover'],,none,Discover a minion that costs (8) or more. Summon it.
94218,Free Spirit,1,2.0,druid,[],[],4,minion,1809,festival-of-legends,4,epic,1,1,2,0,20.0,beast,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry and Deathrattle: Your Hero Power gains 1 more Armor this game.
90972,Freebird,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,4,epic,4,2,2,0,20.0,beast,"[4, 8]","['Charge', 'Battlecry']",,none,Charge Battlecry: Gain +1/+1 for each other Freebird you've played this game. ( )
40324,Freezing Potion,1,4.0,mage,[],[],5,spell,25,mean-streets-of-gadgetzan,1,common,0,0,0,0,,none,[10],['Freeze'],3.0,frost,Freeze an enemy.
519,Freezing Trap,1,3.0,hunter,[],[],5,spell,3,classic,1,common,2,0,0,0,,none,[5],['Secret'],3.0,frost,"Secret: When an enemy minion attacks, return it to its owner's hand. It costs (2) more."
69604,Freezing Trap,1,3.0,hunter,[],[],5,spell,1637,core,1,common,2,0,0,0,,none,[5],['Secret'],3.0,frost,"Secret: When an enemy minion attacks, return it to its owner's hand. It costs (2) more."
78264,Frenzied Fangs,1,3.0,hunter,[],[],5,spell,1691,murder-at-castle-nathria,1,common,2,0,0,0,,none,[238],['Infuse'],,none,Summon two 2/1 Bats. Infuse ( ): Give them +1/+2.
56122,Frenzied Felwing,1,12.0,neutral,[],[],4,minion,1403,galakronds-awakening,3,rare,4,3,3,0,15.0,demon,,[],,none,Costs (1) less for each damage dealt to your opponent this turn.
92249,Frequency Oscillator,1,12.0,neutral,[],[],4,minion,1809,festival-of-legends,1,common,1,2,1,0,17.0,mech,[8],['Battlecry'],,none,Battlecry: The next Mech you play costs (1) less.
56067,Fresh Scent,1,3.0,hunter,[],[],5,spell,1403,galakronds-awakening,1,common,2,0,0,0,,none,[76],['Twinspell'],,none,Twinspell Give a Beast +2/+2.
97629,"Freya, Keeper of Nature",1,2.0,druid,[],[],4,minion,1858,titans,5,legendary,8,4,6,0,,none,,[],,none,Choose One - Duplicate your hand; or Summon copies of all other friendly minions.
40914,Friendly Bartender,1,12.0,neutral,[],[],4,minion,25,mean-streets-of-gadgetzan,1,common,2,2,3,0,,none,,[],,none,"At the end of your turn, restore 1 Health to your hero."
54274,Frightened Flunky,1,10.0,warrior,[],[],4,minion,1158,saviors-of-uldum,1,common,2,2,3,0,,none,"[1, 8, 21]","['Taunt', 'Battlecry', 'Discover']",,none,Taunt Battlecry: Discover a Taunt minion.
2532,Frigid Snobold,1,12.0,neutral,[],[],4,minion,15,the-grand-tournament,1,common,4,2,6,0,,none,[2],['Spell Damage'],,none,Spell Damage +1
55304,Frizz Kindleroost,1,12.0,neutral,[],[],4,minion,1347,descent-of-dragons,5,legendary,4,5,4,0,,none,[8],['Battlecry'],,none,Battlecry: Reduce the Cost of Dragons in your deck by (2).
84219,From De Other Side,1,8.0,shaman,[],[],5,spell,1776,march-of-the-lich-king,3,rare,9,0,0,0,,none,,[],6.0,shadow,"Summon a copy of each minion in your hand. They attack random enemy minions, then die."
72588,From the Depths,1,10.0,warrior,[],[],5,spell,1658,voyage-to-the-sunken-city,3,rare,3,0,0,0,,none,[232],['Dredge'],,none,"Reduce the Cost of the bottom five cards in your deck by (3), then Dredge."
97638,From the Scrapheap,1,7.0,rogue,[],[],5,spell,1858,titans,1,common,2,0,0,0,,none,[66],['Magnetic'],,none,Get three 1/1 Magnetic Sparkbots with random Bonus Effects.
80117,Front Lines,1,5.0,paladin,[],[],5,spell,1658,voyage-to-the-sunken-city,4,epic,9,0,0,0,,none,,[],,none,Summon a minion from each player's deck. Repeat until either side of the battlefield is full.
512,Frost Elemental,1,12.0,neutral,[],[],4,minion,3,classic,1,common,6,5,5,0,18.0,elemental,"[8, 10]","['Battlecry', 'Freeze']",,none,Battlecry: Freeze a character.
2512,Frost Giant,1,12.0,neutral,[],[],4,minion,15,the-grand-tournament,4,epic,10,8,8,0,,none,,[],,none,Costs (1) less for each time you used your Hero Power this game.
103352,Frost Lich Cross-Stitch,1,4.0,mage,[],[],5,spell,1897,whizbangs-workshop,3,rare,4,0,0,0,,none,[10],['Freeze'],3.0,frost,"Deal 3 damage to a character. If it dies, summon a 3/6 Water Elemental that Freezes."
43419,Frost Lich Jaina,1,4.0,mage,[],[],3,hero,1001,knights-of-the-frozen-throne,5,legendary,9,0,30,5,,none,"[8, 38]","['Battlecry', 'Lifesteal']",,none,Battlecry: Summon a 3/6 Water Elemental. Your Elementals have Lifesteal this game.
97627,Frost Lotus Seedling,1,2.0,druid,[],[],5,spell,1858,titans,3,rare,3,0,0,0,,none,,[],4.0,nature,"Draw 1 card. Gain 5 Armor. (Blossoms in (turn, turns).)"
587,Frost Nova,1,4.0,mage,[],[],5,spell,1635,legacy,2,free,3,0,0,0,,none,[10],['Freeze'],3.0,frost,Freeze all enemy minions.
87329,Frost Queen Sindragosa,1,1.0,deathknight,[],[],4,minion,1776,march-of-the-lich-king,5,legendary,7,6,6,0,24.0,dragon,"[10, 231]","['Freeze', 'Colossal +X']",,none,"Colossal +2 After an enemy minion is Frozen, destroy it."
971,Frost Shock,1,8.0,shaman,[],[],5,spell,1635,legacy,2,free,1,0,0,0,,none,[10],['Freeze'],3.0,frost,Deal 1 damage to an enemy character and Freeze it.
78325,Frost Strike,1,1.0,deathknight,[],[],5,spell,1637,core,1,common,2,0,0,0,,none,[21],['Discover'],3.0,frost,"Deal 3 damage to a minion. If it dies, Discover a Frost Rune card."
67833,Frostbite,1,8.0,shaman,[],[],5,spell,1626,fractured-in-alterac-valley,1,common,2,0,0,0,,none,[100],['Honorable Kill'],3.0,frost,Deal 3 damage. Honorable Kill: Your opponent's next spell costs (2) more.
106497,Frostbitten Freebooter,1,1.0,deathknight,[],[],4,minion,1905,perils-in-paradise,4,epic,3,2,2,0,11.0,undead,"[10, 12]","['Freeze', 'Deathrattle']",,none,Deathrattle: Freeze 3 random enemies. Any that were already Frozen take 5 damage instead.
123383,Frostbitten Imp,1,12.0,neutral,[],[],4,minion,1980,cataclysm,1,common,2,5,3,0,15.0,demon,"[8, 10]","['Battlecry', 'Freeze']",,none,Battlecry: Freeze this.
662,Frostbolt,1,4.0,mage,[],[],5,spell,1635,legacy,2,free,2,0,0,0,,none,[10],['Freeze'],3.0,frost,Deal 3 damage to a character and Freeze it.
111365,Frostbolt,1,4.0,mage,[],[],5,spell,1637,core,1,common,2,0,0,0,,none,[10],['Freeze'],3.0,frost,Deal 3 damage to a character and Freeze it.
115625,Frostburn Matriarch,1,1.0,deathknight,[],[],4,minion,1946,into-the-emerald-dream,3,rare,5,4,4,0,24.0,dragon,"[1, 8, 319]","['Taunt', 'Battlecry', 'Dark Gift']",,none,"Battlecry: If you're holding a minion with a Dark Gift, summon two 4/4 Dragons with Taunt."
86502,Frostfin Chomper,1,8.0,shaman,[],[],4,minion,1776,march-of-the-lich-king,3,rare,3,2,3,0,18.0,elemental,[8],['Battlecry'],,none,"Battlecry: If you played an Elemental last turn, summon three 1/1 Murlocs."
78169,Frostmourne,1,1.0,deathknight,[],[],7,weapon,1869,path-of-arthas,5,legendary,6,4,3,0,,none,[12],['Deathrattle'],,none,Deathrattle: Summon every minion killed by this weapon.
111316,Frostmourne,1,1.0,deathknight,[],[],7,weapon,1637,core,5,legendary,6,4,3,0,,none,[12],['Deathrattle'],,none,Deathrattle: Summon every minion killed by this weapon.
70247,Frostsaber Matriarch,1,2.0,druid,[],[],4,minion,1626,fractured-in-alterac-valley,4,epic,7,4,5,0,20.0,beast,[1],['Taunt'],,none,Taunt. Costs (1) less for each Beast you've summoned this game.
126410,Frostshatter,1,8.0,shaman,[],[],5,spell,1988,escape-from-violet-hold,3,rare,5,0,0,0,,none,[10],['Freeze'],3.0,frost,"Freeze an enemy. Draw 2 cards. (Cast (spell, spells) to turn into a minion!)"
63058,Frostweave Dungeoneer,1,4.0,mage,[],[],4,minion,1525,forged-in-the-barrens,3,rare,3,2,3,0,,none,"[8, 10]","['Battlecry', 'Freeze']",,none,"Battlecry: Draw a spell. If it's a Frost spell, summon two 1/1 Elementals that Freeze."
41,Frostwolf Grunt,1,12.0,neutral,[],[],4,minion,1635,legacy,2,free,2,2,2,0,,none,[1],['Taunt'],,none,Taunt
73528,Frostwolf Kennels,1,2.0,druid,[],[],5,spell,1626,fractured-in-alterac-valley,3,rare,3,0,0,0,,none,[6],['Stealth'],,none,"At the end of your turn, summon a 2/2 Wolf with Stealth. Lasts 3 turns."
496,Frostwolf Warlord,1,12.0,neutral,[],[],4,minion,1635,legacy,2,free,5,4,4,0,,none,[8],['Battlecry'],,none,Battlecry: Gain +1/+1 for each other friendly minion on the battlefield.
70238,Frostwolf Warmaster,1,12.0,neutral,[],[],4,minion,1626,fractured-in-alterac-valley,3,rare,4,3,3,0,,none,,[],,none,Costs (1) less for each card you've played this turn.
78355,Frostwyrm's Fury,1,1.0,deathknight,[],[],5,spell,1869,path-of-arthas,4,epic,7,0,0,0,,none,[10],['Freeze'],3.0,frost,Deal 5 damage. Freeze all enemy minions. Summon a 5/5 Frostwyrm.
111326,Frostwyrm's Fury,1,1.0,deathknight,[],[],5,spell,1637,core,4,epic,7,0,0,0,,none,[10],['Freeze'],3.0,frost,Deal 5 damage. Freeze all enemy minions. Summon a 5/5 Frostwyrm.
106307,Frosty Décor,1,8.0,shaman,[],[],5,spell,1905,perils-in-paradise,3,rare,5,0,0,0,,none,"[1, 12]","['Taunt', 'Deathrattle']",3.0,frost,"Summon two 2/4 Elementals with Taunt and ""Deathrattle: Gain 4 Armor""."
654,Frothing Berserker,1,10.0,warrior,[],[],4,minion,3,classic,3,rare,3,2,4,0,,none,,[],,none,"Whenever a minion takes damage, gain +1 Attack."
69645,Frothing Berserker,1,10.0,warrior,[],[],4,minion,1637,core,3,rare,3,2,4,0,,none,,[],,none,"Whenever a minion takes damage, gain +1 Attack."
67194,Frozen Buckler,1,10.0,warrior,[],[],5,spell,1626,fractured-in-alterac-valley,4,epic,2,0,0,0,,none,,[],3.0,frost,"Gain 10 Armor. At the start of your next turn, lose 5 Armor."
42754,Frozen Clone,1,4.0,mage,[],[],5,spell,1001,knights-of-the-frozen-throne,1,common,3,0,0,0,,none,[5],['Secret'],3.0,frost,"Secret: After your opponent plays a minion, add two copies of it to your hand."
41253,Frozen Crusher,1,12.0,neutral,[],[],4,minion,27,journey-to-ungoro,3,rare,5,8,8,0,18.0,elemental,[10],['Freeze'],,none,"After this minion attacks, Freeze it."
70228,Frozen Mammoth,1,12.0,neutral,[],[],4,minion,1626,fractured-in-alterac-valley,4,epic,4,6,7,0,20.0,beast,[9],[None],,none,This is Frozen until you cast a Fire spell.
98427,Frozen Over,1,1.0,deathknight,[],[],5,spell,1858,titans,3,rare,2,0,0,0,,none,,[],3.0,frost,Both players draw 2 cards. Your opponent can not play them next turn.
57174,Frozen Shadoweaver,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,3,4,3,0,2.0,draenei,"[8, 10]","['Battlecry', 'Freeze']",,none,Battlecry: Freeze an enemy.
84354,Frozen Touch,1,4.0,mage,[],[],5,spell,1691,murder-at-castle-nathria,1,common,2,0,0,0,,none,[238],['Infuse'],3.0,frost,Deal 3 damage. Infuse ( ): Add a Frozen Touch to your hand.
70107,Full-Blown Evil,1,9.0,warlock,[],[],5,spell,1626,fractured-in-alterac-valley,3,rare,3,0,0,0,,none,,[],7.0,fel,Deal 5 damage randomly split among all enemy minions. Repeatable this turn.
117685,Fumigate,1,14.0,demonhunter,[],[],5,spell,1952,the-lost-city-of-ungoro,4,epic,2,0,0,0,,none,,[],7.0,fel,Deal 3 damage to a minion and all others of the same minion type.
46087,Fungal Enchanter,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,1,common,3,3,3,0,,none,[8],['Battlecry'],,none,Battlecry: Restore 2 Health to all friendly characters.
56677,Fungal Fortunes,1,2.0,druid,[],[],5,spell,1414,ashes-of-outland,3,rare,3,0,0,0,,none,,[],4.0,nature,Draw 3 cards. Discard any minions drawn.
45265,Fungalmancer,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,1,common,5,2,2,0,,none,[8],['Battlecry'],,none,Battlecry: Give adjacent minions +2/+2.
105587,Funhouse Mirror,1,6.0,priest,[],[],5,spell,1897,whizbangs-workshop,1,common,3,0,0,0,,none,,[],6.0,shadow,Summon a copy of an enemy minion. It attacks the original.
91066,Funkfin,1,5.0,paladin,[],[],4,minion,1809,festival-of-legends,1,common,3,2,2,0,14.0,murloc,[3],['Divine Shield'],,none,Divine Shield Your minions with Divine Shield have +2 Attack.
95394,Funnel Cake,1,6.0,priest,"[2, 6]",[],5,spell,1809,festival-of-legends,3,rare,2,0,0,0,,none,[256],['Overheal'],,none,"Restore 3 Health to a minion and its neighbors. For each one Overhealed, refresh a Mana Crystal."
43517,Furbolg Mossbinder,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,3,rare,5,1,1,0,,none,[8],['Battlecry'],,none,Battlecry: Transform a friendly minion into a 6/6 Elemental.
46659,Furious Ettin,1,12.0,neutral,[],[],4,minion,1125,the-witchwood,1,common,7,5,9,0,,none,[1],['Taunt'],,none,Taunt
58495,Furious Felfin,1,14.0,demonhunter,[],[],4,minion,1414,ashes-of-outland,3,rare,2,3,2,0,14.0,murloc,"[8, 53]","['Battlecry', 'Rush']",,none,"Battlecry: If your hero attacked this turn, gain +1 Attack and Rush."
106585,Furious Fowls,1,3.0,hunter,[],[],5,spell,1905,perils-in-paradise,3,rare,6,0,0,0,,none,[17],['Immune'],,none,Choose an enemy. Summon two 3/3 Birds with Immune while attacking to attack it.
97739,Furious Furnace,1,10.0,warrior,[],[],4,minion,1858,titans,4,epic,2,1,3,0,17.0,mech,[66],['Magnetic'],,none,Magnetic Also damages minions next to whomever this attacks.
